ID,Title,Content,Permalink,"Post Type","Attachment URL","Attachment Filename","Image URL","Image Filename","Lesson Categories"
26283,"Dealing With A Food Recall- presented by Fiona Fleming","<!-- wp:paragraph -->
<p>A food recall can be an expensive and stressful thing to have to undertake but because of the severity of the situation it is essential to approach it in a methodical and professional way.  In this session Fiona Fleming discusses why and when a food recall may be required and introduces some frameworks to help guide the activity to meet both moral and legal obligations.  There are some supplementary materials available under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/698029469?h=12026e527f"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>A live Q&amp;A session was hosted with Fiona on the 21st July 2022.  The recording can be seen below.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/731997738?h=dc571d27b1"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Food recall, FSANZ, safety, labeling, legal</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/supply/lessons/dealing-with-a-food-recall-presented-by-fiona-fleming/,sfwd-lessons,,,,,
26290,"In Conversation with James Madden from Flinders and Co.","<!-- wp:paragraph -->
<p><a href=""https://www.linkedin.com/in/jmaddenflinders/"" target=""_blank"" rel=""noreferrer noopener"">James Madden</a> from Flinders and Co. is in conversation to share his journey through the retail system, turning retail failure into retail success.  This session was recorded on the 14th April 2022.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/699388752?h=b80e12f133"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words:  James Madden, Flinders and Co., retail failure</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/live-in-conversation/lessons/in-conversation-with-james-madden-from-flinders-and-co/,sfwd-lessons,,,,,
26297,"Scaling Up: Home Kitchen to Commercial Kitchen with Penny Bloss","<!-- wp:paragraph -->
<p>In this module, Penny Bloss discusses when you may need to start thinking about scale up from home kitchen to commercial kitchen, and how to plan for success to minimise bumps along the way. </p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1166186880/842dbcd44e?share=copy\u0026fl=sv\u0026fe=ci"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1166186880/842dbcd44e?share=copy&amp;fl=sv&amp;fe=ci
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Planning, scale up, home kitchen, bench top, sourcing, certifications, commercial kitchen, fit out, Penny Bloss</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/production/lessons/kitchen-to-commercial-scale-up-with-penny-bloss/,sfwd-lessons,https://seedlabacademy.net.au/wp-content/uploads/2026/02/Scaling-from-Home-Kitchen-to-Commercial-Kitchen-2025-1.pdf,Scaling-from-Home-Kitchen-to-Commercial-Kitchen-2025-1.pdf,,,
26311,"Content- presented by The Offices","<!-- wp:paragraph -->
<p>In the final part of the series from The Offices the customer journey and experience through touchpoints with your brand are considered.  A number of suggestions of potential touchpoints are discussed along with information around how to create content with impact to address these customer interactions.  Additional materials and the presentation can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/701478567?h=693d3bd76e"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words:  The Offices,  touchpoints, journey,  interaction, customer, social media, website</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/marketing/lessons/content-presented-by-the-offices/,sfwd-lessons,,,,,
26323,"Financial Reporting with Svetlana Kolyasnikova","<!-- wp:paragraph -->
<p>In this module Svetlana Kolyasnikova from BDO Australia provides an introduction to Financial Reporting which is a vital activity for any commercial enterprise and one that has operational, management, and compliance implications or requirements. </p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/704398113?h=9ce6d4c596"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Financial Reporting, statements, compliance, accounts</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/financials-101/lessons/financial-reporting-with-svetlana-kolyasnikova/,sfwd-lessons,,,,,
26327,"DISCover Your Behaviour Style- an Introduction","<!-- wp:paragraph -->
<p>In this session, presented as part of hangout 2 for Cultivate cohort 1, Sally Fairless and Amanda Hinds introduce the DISC behaviour profiling tool as a vehicle for better understanding yourself, your team and the people that you interact with. The associated slides can be found under the ‘Materials. tab.  A version of the DISC test can be found <a href=""https://www.123test.com/disc-personality-test/"" target=""_blank"" rel=""noreferrer noopener"">here. (external link)</a></p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/669037080?h=cbfef61159"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>KEYWORDS: DISC, profile, personality, Sally Fairless, Amanda Hinds. behaviour</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/discover-your-behaviour-style-an-introduction/,sfwd-lessons,,,,,
26334,"Cohort 1 Hangout Archive",,https://seedlabacademy.net.au/courses/cohort-1-live-content/lessons/cohort-1-hangout-archive/,sfwd-lessons,,,,,
26336,"Marketing Q&A",,https://seedlabacademy.net.au/courses/cohort-1-live-content/lessons/marketing-qa/,sfwd-lessons,,,,,
26338,"Financials Q&A",,https://seedlabacademy.net.au/courses/cohort-1-live-content/lessons/financials-qa/,sfwd-lessons,,,,,
26355,"In Conversation with Lyn Radford from Chobani (2022)","<!-- wp:paragraph -->
<p>Lyn Radford from Chobani Australia is in conversation to share her experiences of the FMCG industry and in particular her time with Chobani as a highly purpose driven organisation.  This session was recorded on the 3rd May 2022.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/705669839?h=71106c60c6"" width=""640"" height=""480"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Chobani, Lyn Radford, Woolworths, purpose</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/live-in-conversation/lessons/in-conversation-with-lyn-radford-from-chobani-2022/,sfwd-lessons,,,,,
26360,"A Simple Legal Checklist","<!-- wp:paragraph -->
<p>Please complete a Legal Checklist (in Materials Tab) for your business. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Running a business brings with it certain benefits but also certain responsibilities, especially from a legal perspective. The checklist that can be found under the ‘Materials’ tab provides a quick check of some of the aspects that you should be aware of. Please remember that this is not a comprehensive list and is very general in nature, your own situation may introduce additional requirements and complications. If in any doubt further professional advice should be sought. This list has been provided by Kerry Sarten from Groom Kennedy.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/week-2-your-business/lessons/a-simple-legal-checklist/,sfwd-lessons,,,,,
26373,"3 - Writing Grant Proposals That Win","<!-- wp:paragraph -->
<p>In this module Erin Buttermore from Strategy &amp; Culture shares her insights around how to write compelling grant applications based on her long career of the grants process from both sides of the table.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/709300427?h=ba3c8cfb06"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1267338286%3Fsecret_token%3Ds-tKPu4qb6Ayt&amp;color=%23ff5500&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;show_teaser=true&amp;visual=true""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Grant, proposal, Erin Buttermore, funding</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Erin also provided a live Q&amp;A session, the recording of which can be viewed here:</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/720149020?h=8b45594305"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/3-writing-grant-proposals-that-win/,sfwd-lessons,,,,,
26378,"Woolworths Preferred Packaging Materials","<!-- wp:paragraph -->
<p>Product packaging is a highly dynamic aspect of product development with consumer expectations around function and sustainability driving both legislation and corporate purchasing policy.  Woolworths are very active in trying to meet their consumer needs regarding packaging and have a number of policies and road maps in place regarding the acceptability of various materials.  Woolworths partnerhub is the best place to check for the current requirements (link <a href=""https://partnerhub.woolworthsgroup.com.au/s/article/Woolworths-Group-Packaging-Preferred-Materials-Lists-and-Format-Guidelines"" target=""_blank"" rel=""noreferrer noopener"">HERE</a> for the latest preferred materials and format guidelines).</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/woolworths/lessons/woolworths-preferred-packaging-materials/,sfwd-lessons,,,,,
26385,Lesson,,https://seedlabacademy.net.au/lessons/lesson/,sfwd-lessons,,,,,
26386,"An Introduction to Trademarks","<!-- wp:paragraph -->
<p>In this video provided by Sally Foreman from Davies Collison Cave the importance of identifying your trademarks and protecting them appropriately is discussed. Trademarks are becoming a more valuable ‘intangible’ asset that business invest resources in developing and can become an important component in the perceived business value.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/653530386?h=cfa70b6366"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords: Davies Collison Cave, Sally Foreman, Trademark, Trade Mark, Protection, Registration, Distinctive, Intellectual Property, IP</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/an-introduction-to-trademarks/,sfwd-lessons,,,,,
26390,"The Q&A Sessions",,https://seedlabacademy.net.au/lessons/the-qa-sessions/,sfwd-lessons,,,,,
26404,"An Introduction to Business Insurance","<!-- wp:paragraph -->
<p>Marc Chiarella, MD from Bellrock Insurance provides an presentation around the importance and opportunities of business insurance to manage risk exposure and provide protection for your operations. An information sheet can be found under the ‘Materials’ tab. As highlighted in the presentation, beyond general advice insurance information specific to your circumstances requires detailed discussion and involvement with an insurance professional such as Bellrock or another insurance provider of your choice.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/693322372?h=f7533147d4"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/courses/week-2-your-business/lessons/an-introduction-to-business-insurance/,sfwd-lessons,,,,,
